LABEL,TEXT
1,i don't know   
1,what she did   
1,if she's       
1,but if she's   
1,and what she   
1,"ok, one or two "
1,"yeah, go       "
1,at this        
1,we either have 
1,we have a      
1,we have        
1,and at this    
1,"well, look, i  "
1,i really don't 
1,i can't tell   
1,but i can tell 
1,what i really  
1,i have         
1,and when i was 
1,the            
1,the democrats  
1,they don't     
1,their numbers  
1,our number are 
1,and people are 
1,i think if     
1,it could be    
1,if i'm going   
1,i think it's   
1,"you know, it's "
1,but i really   
1,it's become    
1,we're taking   
1,we're taking   
1,we have a lot  
1,we have a lot  
1,"i mean, take a "
1,look at the    
1,look at the    
1,and then you   
1,and it was     
1,so we have a   
1,i hope to be   
1,i don't know   
1,i do know      
1,but remember   
1,i have         
1,this isn't     
1,"i mean, it's   "
1,we're just     
1,"you know,      "
1,"so anyway, i   "
1,this has been  
1,my wife just   
1,she's back in  
1,she wanted to  
1,they all       
1,but this this  
1,it's been      
1,"and i think,   "
1,and i just     
1,i would love   
1,and when we    
1,thank you very 
1,thank you very 
1,this is so  so 
1,we  we have    
1,this is a      
1,no matter      
1,we go to       
1,we go to       
1,"we went to,    "
1,every place    
1,every place we 
1,and just       
1,and they       
1,we'll come     
1,we'll do       
1,but they had   
1,would you like 
1,i don't think  
1,so maybe next  
1,i think this   
1,i know it's a  
1,"you know, it   "
1,they're not    
1,so that's      
1,i love  we     
1,we want the    
1,"so, you know,  "
1,and i talk     
1,i think we're  
1,i really think 
1,and i could    
1,i'm not  i'm   
1,we want to run 
1,we want to run 
1,"and, you know, "
1,she came out   
1,can you        
1,nobody         
1,that i can     
1,"and, you know, "
1,i had no       
1,and i did have 
1,and that is    
1,"so, we have to "
1,you can't let  
1,you can't let  
1,you can't do   
1,"you know, it's "
1,one of the     
1,and they said  
1,that's why     
1,they're fed up 
1,they are the   
1,they're fed up 
1,"i mean, i've   "
1,and i like to  
1,and one of the 
1,"they get it,   "
1,they really    
1,they want to   
1,the level of   
1,they know      
1,"and yet, i see "
1,"and you know,  "
1,started with   
1,"and you know,  "
1,"not thrilled,  "
1,"and you know,  "
1,so the debates 
1,i love every   
1,"the rooms, no  "
1,and i told     
1,that's what we 
1,carl icahn     
1,great business 
1,we have  i     
1,and we're      
1,we have the    
1,we don't use   
1,we use         
1,this is going  
1,"you know, last "
1,you know what  
1,you do  you do 
1,"are we  yes, i "
1,our leaders    
1,this is what   
1,i look at this 
1,he spent $59   
1,it's got to be 
1,it was         
1,every time i   
1,"i mean, it's   "
1,it's like  you 
1,if you're      
1,but he's a     
1,we don't need  
1,we need lots   
1,but he spent   
1,he spent $59   
1,i spent        
1,"now, i'm going "
1,you probably   
1,"you know, it's "
1,and for the    
1,i'm going to   
1,"now, when they "
1,"and i promise, "
1,"in fact, i get "
1,you're always  
1,one of these   
1,and one of     
1,i wouldn't     
1,i wouldn't do  
1,"but you know,  "
1,that's just    
1,and fox  every 
1,you know what  
1,it's false     
1,so i killed    
1,according to   
1,if you don't   
1,he's a great   
1,"but drudge, 46 "
1,"at 46 percent, "
1,"now, if you    "
1,a couple or    
1,"but 15, 16     "
1,"time magazine, "
1,"slate, 51      "
1,news and world 
1,i wont the     
1,"pbs, public    "
1,"no, you know,  "
1,we have        
1,"cbs, 59        "
1,"fox, 62        "
1,"so, they all   "
1,i like to see  
1,did i look     
1,looking good   
1,"sometimes, it  "
1,"oh, i looked   "
1,you wonder if  
1,"but i go home, "
1,trump was ok   
1,he was  i won  
1,"and then,      "
1,"so, bush does  "
1,and he takes   
1,"i mean, he  by "
1,he came in     
1,he takes the   
1,he's down to   
1,"i say, why is  "
1,doesn't he     
1,"you know,      "
1,he shouldn't   
1,"i say, why is  "
1,now he is      
1,"so, he made a  "
1,he took on     
1,i'm standing   
1,"took on trump, "
1,"so, he would   "
1,"trump, why     "
1,then i gave    
1,"i said, jeb,   "
1,it is a simple 
1,you started    
1,"no, no, it's   "
1,and then  and  
1,and so i       
1,"so, he asked   "
1,"you know,      "
1,"so, he asked   "
1,i give him an  
1,everyone says  
1,"so, the ad is  "
1,but he doesn't 
1,that is almost 
1,"so, i          "
1,"i mean,        "
1,hillary is     
1,so is  by the  
1,i'm            
1,"you know, one  "
1,i heard one of 
1,one of them    
1,isn't that     
1,that's a very  
1,that is a nice 
1,"that's like,   "
1,i think        
1,low-energy can 
1,i just don't   
1,because i      
1,we view this   
1,don't we view  
1,"and so, you    "
1,i hate to give 
1,how are you    
1,"oh, we are     "
1,we are going   
1,we are going   
1,"so, here is    "
1,"so, we are in  "
1,general        
1,and i think he 
1,and we should  
1,she has done a 
1,putin comes    
1,"ok, that's     "
1,and she and my 
1,"no, no,        "
1,"i mean, they   "
1,how dare you   
1,how dare       
1,and by the     
1,but the point  
1,the world has  
1,"now, i don't   "
1,they were      
1,"well, they     "
1,and they said  
1,did you see    
1,so instead of  
1,"well, we meant "
1,can you        
1,the world is   
1,it's  the      
1,i'm telling    
1,i used to use  
1,i went to an   
1,"i know words,  "
1,i have  but    
1,there's no     
1,so we are      
1,but  and if we 
1,i just saw     
1,and i had to   
1,and we did a   
1,she's not      
1,any by the     
1,and you know   
1,let's do       
1,but i'll tell  
1,women don't    
1,i see it all   
1,and always so  
1,trump said     
1,and you just   
1,i just have to 
1,she just gives 
1,but you know   
1,i can imagine  
1,but you have   
1,"and today, she "
1,"you know, in   "
1,i was          
1,and then she   
1,and  but she's 
1,and then i had 
1,"i mean, you    "
1,and i talked   
1,"and now today, "
1,i wonder why   
1,and remember   
1,it's really    
1,a poll just    
1,we're doing    
1,i haven't even 
1,look at the    
1,i don't want   
1,"but, you know, "
1,wouldn't it be 
1,you attack and 
1,and if we      
1,"you know, if   "
1,"you know, who  "
1,"by the way, we "
1,and we're      
1,and it will    
1,"i mean, you    "
1,and you are    
1,and you will   
1,so we will get 
1,we are going   
1,we are going   
1,common core is 
1,it's going to  
1,when i look at 
1,they want that 
1,they love      
1,they love      
1,and they get   
1,they are smart 
1,"i mean, we     "
1,"so, obamacare, "
1,"common core,   "
1,we are going   
1,department of  
1,we are         
1,one thing on   
1,"so, in the     "
1,there are      
1,"and yet, per   "
1,number two     
1,so we spend    
1,"i mean, it's   "
1,and that's     
1,i'm number one 
1,"i mean, my     "
1,took a little  
1,but i didn't   
1,but i spent    
1,and then you   
1,"now, why would "
1,it's not only  
1,they spend     
1,i see rubio on 
1,"you know, the  "
1,he's got like  
1,he should have 
1,"right there,   "
1,i think he is  
1,but i see      
1,it's not  i    
1,"so, think of   "
1,i spent no     
1,others spent   
1,that's what we 
1,i've got       
1,"so, but i      "
1,i don't think  
1,no body likes  
1,he's not a     
1,"you know, the  "
1,the only time  
1,cause i always 
1,i always have  
1,and i go home  
1,i watched you  
1,"i said, i had  "
1,"she said, they "
1,they have it   
1,so i have      
1,"i have 20,000  "
1,because those  
1,"you know, i    "
1,they don't     
1,and i like it  
1,some time i    
1,i'll put in    
1,it's the only  
1,so when we     
1,i talked about 
1,i talked about 
1,and i started  
1,and it takes   
1,"i'll tell you, "
1,"and, you know, "
1,we have the    
1,then cnn a     
1,fox had 24     
1,cnn had 23     
1,"now, they're   "
1,"i mean, you    "
1,"so, the        "
1,"now, the       "
1,i think they   
1,nobody wanted  
1,they drew      
1,now they want  
1,can we have    
1,can they go    
1,do you         
1,"i said, no,    "
1,who wants  i   
1,"trump, you     "
1,what would you 
1,and by the     
1,because i want 
1,i don't want   
1,"remember, i    "
1,you've been    
1,"i mean, four   "
1,i've been get  
1,because who's  
1,iran is taking 
1,we made a deal 
1,we gave them   
1,they  we don't 
1,and now iran   
1,can you        
1,we would have  
1,all you had to 
1,they would     
1,i would have   
1,you don't      
1,i want them    
1,they would     
1,i would have   
1,then i would   
1,and i          
1,i guarantee    
1,and i would    
1,i would have   
1,i would have   
1,they can buy   
1,why are they   
1,then we have   
1,how about the  
1,they don't     
1,"oh, i wonder   "
1,they don't     
1,so they        
1,then they have 
1,we think       
1,"well, let us   "
1,"president,     "
1,"no, sir, we're "
1,"nobody  no,    "
1,we would never 
1,these are      
1,they've lied   
1,they're a      
1,but  and i     
1,and by the     
1,so they'd come 
1,we get our     
1,but then when  
1,and now i hear 
1,they said very 
1,that's out     
1,we're going to 
1,"now, we've     "
1,they're        
1,what  what's   
1,that's why i   
1,there's        
1,and you almost 
1,"as you said,   "
1,we're saying   
1,half the       
1,i'm trying to  
1,or there's     
1,because it's   
1,"you know, do   "
1,"so, iran now   "
1,in other       
1,now we want to 
1,and they want  
1,and i just  i  
1,because they   
1,"and, you know, "
1,everybody      
1,it's going to  
1,"you know, they "
1,and many other 
1,most people    
1,but i'll tell  
1,we're not      
1,we're not      
1,and we're like 
1,we're a        
1,they want to   
1,they're the    
1,they go into   
1,they knocked   
1,"ok, so gadhafi "
1,you know the   
1,and then gets  
1,"so, we backed  "
1,look at what   
1,look at what   
1,"i mean, what   "
1,we spent $2    
1,i keep saying  
1,we spent $2    
1,you are        
1,you have       
1,we have        
1,these guys are 
1,"you know,      "
1,and then what  
1,"we leave, and  "
1,"so, i said,    "
1,we are leaving 
1,"i said, i'm    "
1,"because,       "
1,"you know, you  "
1,they want to   
1,and they want  
1,you remember   
1,you think      
1,you think      
1,you think they 
1,they know      
1,"and frankly, i "
1,but they still 
1,so here is     
1,he gives an    
1,and everyone   
1,"look, we're    "
1,why should     
1,so what        
1,so we have     
1,i said take    
1,remember when  
1,because you    
1,"and i said,    "
1,"they fight,    "
1,how we ever    
1,they fight and 
1,they go this   
1,they go this   
1,then they rest 
1,then saddam    
1,everyone goes  
1,"oh, it's       "
1,they go back   
1,and they were  
1,"and i said, if "
1,that's what    
1,you're going   
1,and that's     
1,we totally     
1,we have now    
1,you know iraq  
1,it was stupid  
1,but we         
1,and we         
1,"i mean, i      "
1,and they would 
1,and then keep  
1,"i mean, he's   "
1,but when you   
1,and then as    
1,so they have   
1,you know who   
1,their leaders  
1,we have no     
1,we will build  
1,mexico will    
1,we're building 
1,and people are 
1,they're not    
1,they are going 
1,"so, with iraq, "
1,we didn't take 
1,so for four    
1,then because   
1,but i didn't   
1,i wanted to    
1,they're        
1,"you know, we   "
1,what's going   
1,so we're       
1,"and, you know, "
1,"i said, how    "
1,obama does not 
1,"no, this is    "
1,now think of   
1,he talks about 
1,"so, he's got a "
1,you can't use  
1,i'm trying to  
1,"let's see, i'm "
1,but i hear     
1,and then it    
1,my hair's all  
1,i want to use  
1,they say don't 
1,so i'm sitting 
1,but it's       
1,i don't think  
1,and i'm not    
1,but think of   
1,so obama's     
1,"no, no, think  "
1,"i mean, even   "
1,we've got a    
1,"by the way,    "
1,he actually    
1,that's a       
1,we've got a    
1,we've got a    
1,"that's right,  "
1,he said we     
1,we don't win   
1,we're going to 
1,we're going to 
1,we're going to 
1,we're going to 
1,you're going   
1,i'm only       
1,you never get  
1,but think of   
1,so obama's     
1,"i mean, it's a "
1,"it's a hoax, a "
1,"and look, i    "
1,that's my      
1,and we can do  
1,and by the     
1,they're buying 
1,we can't use   
1,they're buying 
1,now when you   
1,"miss universe, "
1,that was a     
1,"you know, they "
1,they said he   
1,"first of all,  "
1,you wouldn't   
1,"and nbc, i     "
1,isn't it       
1,but i love     
1,but think of   
1,so china is    
1,and with china 
1,i don't think  
1,it's like      
